"QuestionText","The CDC collects biometric data on the US population. A sample of 20 US citizens' heights are measured. The average height of the sample is 59 inches and its standard deviation is 9 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(55.06, 62.94)"
"Option","0","(43.17, 70.01)"
"Option","0","(48.17, 50.46)"
"Option","0","(49.58, 69.39)"
"Option","0","(67.41, 73.15)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-13",""
"Title","MeanCIMC1-13",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 35 US citizens' heights are measured. The average height of the sample is 55 inches and its standard deviation is 11 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(51.36, 58.64)"
"Option","0","(46.69, 61.19)"
"Option","0","(45.94, 63.2)"
"Option","0","(42.14, 64.11)"
"Option","0","(41.11, 60.31)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-14",""
"Title","MeanCIMC1-14",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 38 US citizens' heights are measured. The average height of the sample is 62 inches and its standard deviation is 12 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(46.14, 57.4)"
"Option","0","(66.81, 72.39)"
"Option","0","(51.84, 57.28)"
"Option","0","(49.84, 73.1)"
"Option","100","(58.18, 65.82)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-15",""
"Title","MeanCIMC1-15",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 26 US citizens' heights are measured. The average height of the sample is 58 inches and its standard deviation is 9 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(46.25, 70.47)"
"Option","0","(50.29, 73.1)"
"Option","100","(54.54, 61.46)"
"Option","0","(52.9, 63.39)"
"Option","0","(48.11, 71.96)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-16",""
"Title","MeanCIMC1-16",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 28 US citizens' heights are measured. The average height of the sample is 58 inches and its standard deviation is 14 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(49.47, 64.01)"
"Option","0","(46.83, 49.01)"
"Option","0","(68.62, 74.34)"
"Option","100","(52.81, 63.19)"
"Option","0","(43.6, 45.92)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-17",""
"Title","MeanCIMC1-17",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 29 US citizens' heights are measured. The average height of the sample is 63 inches and its standard deviation is 12 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(69.99, 77.33)"
"Option","0","(56.9, 79.54)"
"Option","0","(50.92, 78.25)"
"Option","100","(58.63, 67.37)"
"Option","0","(54.34, 68.01)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-18",""
"Title","MeanCIMC1-18",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 23 US citizens' heights are measured. The average height of the sample is 60 inches and its standard deviation is 14 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(67.96, 70.08)"
"Option","0","(52.41, 71.41)"
"Option","0","(48.37, 52.16)"
"Option","0","(49.92, 67.15)"
"Option","100","(54.28, 65.72)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-19",""
"Title","MeanCIMC1-19",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 39 US citizens' heights are measured. The average height of the sample is 65 inches and its standard deviation is 15 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(48.52, 78.21)"
"Option","0","(53.07, 75.76)"
"Option","100","(60.29, 69.71)"
"Option","0","(71.28, 75.23)"
"Option","0","(51.1, 81.41)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-20",""
"Title","MeanCIMC1-20",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 30 US citizens' heights are measured. The average height of the sample is 60 inches and its standard deviation is 15 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(69.88, 72.35)"
"Option","0","(50.31, 66.78)"
"Option","100","(54.63, 65.37)"
"Option","0","(46.89, 74.75)"
"Option","0","(49.7, 72.51)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-21",""
"Title","MeanCIMC1-21",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 21 US citizens' heights are measured. The average height of the sample is 54 inches and its standard deviation is 17 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(67.52, 68.87)"
"Option","0","(63.38, 65.73)"
"Option","0","(67.43, 68.28)"
"Option","0","(65.24, 72.78)"
"Option","100","(46.73, 61.27)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-22",""
"Title","MeanCIMC1-22",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 33 US citizens' heights are measured. The average height of the sample is 65 inches and its standard deviation is 12 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(60.91, 69.09)"
"Option","0","(55, 69.75)"
"Option","0","(52.08, 73.55)"
"Option","0","(50.34, 78.6)"
"Option","0","(69.53, 72.8)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-23",""
"Title","MeanCIMC1-23",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 27 US citizens' heights are measured. The average height of the sample is 65 inches and its standard deviation is 5 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(56.91, 58.57)"
"Option","0","(67.12, 69.38)"
"Option","100","(63.11, 66.89)"
"Option","0","(55.81, 59.02)"
"Option","0","(57.94, 58.11)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-24",""
"Title","MeanCIMC1-24",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 40 US citizens' heights are measured. The average height of the sample is 64 inches and its standard deviation is 5 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(57.51, 76.44)"
"Option","0","(69.39, 69.57)"
"Option","0","(67.67, 76.12)"
"Option","100","(62.45, 65.55)"
"Option","0","(54.67, 61.57)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-25",""
"Title","MeanCIMC1-25",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 34 US citizens' heights are measured. The average height of the sample is 63 inches and its standard deviation is 13 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(55, 75.33)"
"Option","100","(58.63, 67.37)"
"Option","0","(53.16, 74.12)"
"Option","0","(70.67, 72.1)"
"Option","0","(52.16, 74.83)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-26",""
"Title","MeanCIMC1-26",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 34 US citizens' heights are measured. The average height of the sample is 64 inches and its standard deviation is 6 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(54.14, 75.27)"
"Option","0","(69.18, 69.25)"
"Option","100","(61.98, 66.02)"
"Option","0","(51.28, 74.27)"
"Option","0","(55.1, 58.28)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-27",""
"Title","MeanCIMC1-27",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 35 US citizens' heights are measured. The average height of the sample is 57 inches and its standard deviation is 13 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(71.69, 73.44)"
"Option","0","(48.33, 67.23)"
"Option","0","(67.06, 71.62)"
"Option","100","(52.69, 61.31)"
"Option","0","(51.37, 66.38)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-28",""
"Title","MeanCIMC1-28",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 31 US citizens' heights are measured. The average height of the sample is 59 inches and its standard deviation is 5 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(53.05, 64.66)"
"Option","0","(48.97, 53.26)"
"Option","0","(51.46, 61.71)"
"Option","100","(57.24, 60.76)"
"Option","0","(45.36, 53.67)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-29",""
"Title","MeanCIMC1-29",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 29 US citizens' heights are measured. The average height of the sample is 58 inches and its standard deviation is 16 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(67.98, 69.54)"
"Option","0","(68.77, 70.33)"
"Option","0","(48.11, 72.34)"
"Option","100","(52.18, 63.82)"
"Option","0","(45.12, 68.95)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-30",""
"Title","MeanCIMC1-30",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 24 US citizens' heights are measured. The average height of the sample is 54 inches and its standard deviation is 13 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(65.05, 66.75)"
"Option","100","(48.8, 59.2)"
"Option","0","(59.98, 61.94)"
"Option","0","(64.19, 68.62)"
"Option","0","(63.29, 69)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-31",""
"Title","MeanCIMC1-31",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 32 US citizens' heights are measured. The average height of the sample is 56 inches and its standard deviation is 17 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(50.11, 61.89)"
"Option","0","(48.09, 71.51)"
"Option","0","(45.53, 47.54)"
"Option","0","(49.2, 62.92)"
"Option","0","(43.69, 64.17)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-32",""
"Title","MeanCIMC1-32",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 27 US citizens' heights are measured. The average height of the sample is 55 inches and its standard deviation is 11 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(66.5, 68.32)"
"Option","0","(60.37, 65.25)"
"Option","0","(69.71, 69.76)"
"Option","100","(50.85, 59.15)"
"Option","0","(39.95, 60.26)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-33",""
"Title","MeanCIMC1-33",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 27 US citizens' heights are measured. The average height of the sample is 61 inches and its standard deviation is 16 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(50.57, 67.45)"
"Option","0","(45.84, 48.41)"
"Option","0","(44.71, 52.96)"
"Option","100","(54.96, 67.04)"
"Option","0","(68.63, 69.88)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-34",""
"Title","MeanCIMC1-34",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 33 US citizens' heights are measured. The average height of the sample is 63 inches and its standard deviation is 13 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(51.2, 76.72)"
"Option","100","(58.56, 67.44)"
"Option","0","(54.33, 72.03)"
"Option","0","(46.4, 75.91)"
"Option","0","(72.96, 78.9)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-35",""
"Title","MeanCIMC1-35",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 34 US citizens' heights are measured. The average height of the sample is 62 inches and its standard deviation is 8 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(47.2, 69.56)"
"Option","0","(49.8, 73.05)"
"Option","0","(53.44, 55.9)"
"Option","100","(59.31, 64.69)"
"Option","0","(71.13, 73.95)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-36",""
"Title","MeanCIMC1-36",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 21 US citizens' heights are measured. The average height of the sample is 63 inches and its standard deviation is 6 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(50.83, 50.85)"
"Option","100","(60.43, 65.57)"
"Option","0","(51.04, 72.18)"
"Option","0","(55.45, 60.08)"
"Option","0","(68.33, 72.67)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-37",""
"Title","MeanCIMC1-37",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 26 US citizens' heights are measured. The average height of the sample is 55 inches and its standard deviation is 14 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(41.62, 45.97)"
"Option","0","(46.17, 61.76)"
"Option","0","(40.51, 69.41)"
"Option","0","(43.06, 43.5)"
"Option","100","(49.62, 60.38)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-38",""
"Title","MeanCIMC1-38",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 27 US citizens' heights are measured. The average height of the sample is 65 inches and its standard deviation is 6 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(54.01, 59.14)"
"Option","100","(62.74, 67.26)"
"Option","0","(54.92, 74.02)"
"Option","0","(68.13, 69.91)"
"Option","0","(62.43, 78.03)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-39",""
"Title","MeanCIMC1-39",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 29 US citizens' heights are measured. The average height of the sample is 54 inches and its standard deviation is 15 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(63.86, 66.2)"
"Option","0","(60.88, 61.61)"
"Option","0","(60.85, 69.41)"
"Option","100","(48.54, 59.46)"
"Option","0","(63, 70.06)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-40",""
"Title","MeanCIMC1-40",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 36 US citizens' heights are measured. The average height of the sample is 54 inches and its standard deviation is 17 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(65.99, 70.95)"
"Option","0","(64.1, 65.76)"
"Option","100","(48.45, 59.55)"
"Option","0","(64.65, 66.72)"
"Option","0","(65.69, 67.79)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-41",""
"Title","MeanCIMC1-41",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 40 US citizens' heights are measured. The average height of the sample is 56 inches and its standard deviation is 9 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(46.64, 51.93)"
"Option","0","(42.33, 64.1)"
"Option","100","(53.21, 58.79)"
"Option","0","(61.14, 64.19)"
"Option","0","(47.04, 68.55)"
"Hint","Use your confidence interval formula for one sample mean questions. Pick the closest answer.",""
"Feedback","Did you use xbar - 1.96*s/sqrt(n), and xbar + 1.96*s/sqrt(n)?",""
"NewQuestion","MC",""
"ID","MeanCIMC1-42",""
"Title","MeanCIMC1-42",""
"QuestionText","The CDC collects biometric data on the US population. A sample of 35 US citizens' heights are measured. The average height of the sample is 62 inches and its standard deviation is 7 inches. What is the 95% confidence interval for the average height of all US citizens?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(57.82, 58.52)"
"Option","0","(57.36, 74.75)"
"Option","100","(59.68, 64.32)"
"Option","0","(48.48, 67.59)"
"Option","0","(47.48, 53.01)"
