"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-5",""
"Title","2MeanCIMC1-5",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 2.5 billion years with a standard deviation of 2.76 billion years. A sample from the second cluster has an average age of 5 billion years with a standard deviation of 1.84 billion years. NASA samples 126 stars from the first cluster, and 140 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-4.16, 1.17)"
"Option","0","(-1.79, 0.76)"
"Option","0","(-1.32, -1.08)"
"Option","0","(-4.16, -0.42)"
"Option","100","(-3.07, -1.93)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-6",""
"Title","2MeanCIMC1-6",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 2.69 billion years with a standard deviation of 0.92 billion years. A sample from the second cluster has an average age of 2.99 billion years with a standard deviation of 2.68 billion years. NASA samples 103 stars from the first cluster, and 160 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-1.11, 1.42)"
"Option","0","(-3.84, 1.27)"
"Option","100","(-0.75, 0.15)"
"Option","0","(-3.67, 0.56)"
"Option","0","(0.7, 2.41)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-7",""
"Title","2MeanCIMC1-7",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.22 billion years with a standard deviation of 2.17 billion years. A sample from the second cluster has an average age of 5.47 billion years with a standard deviation of 2.46 billion years. NASA samples 194 stars from the first cluster, and 177 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-1.81, 1.73)"
"Option","0","(-2.6, -2.25)"
"Option","100","(0.28, 1.22)"
"Option","0","(-2.57, 4.07)"
"Option","0","(-1.59, 3.11)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-8",""
"Title","2MeanCIMC1-8",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 3.3 billion years with a standard deviation of 2.59 billion years. A sample from the second cluster has an average age of 2.12 billion years with a standard deviation of 2.68 billion years. NASA samples 153 stars from the first cluster, and 126 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.56, 1.8)"
"Option","0","(0.05, 3.8)"
"Option","0","(2.14, 2.22)"
"Option","0","(2.74, 4.79)"
"Option","0","(2.3, 2.6)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-9",""
"Title","2MeanCIMC1-9",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 4.31 billion years with a standard deviation of 0.77 billion years. A sample from the second cluster has an average age of 5.19 billion years with a standard deviation of 2.65 billion years. NASA samples 175 stars from the first cluster, and 158 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.22, 1.97)"
"Option","100","(-1.31, -0.45)"
"Option","0","(-2.33, 2.51)"
"Option","0","(-4.08, 1.14)"
"Option","0","(0.75, 2.65)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-10",""
"Title","2MeanCIMC1-10",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.25 billion years with a standard deviation of 0.81 billion years. A sample from the second cluster has an average age of 1.2 billion years with a standard deviation of 2.45 billion years. NASA samples 162 stars from the first cluster, and 184 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(4.67, 5.43)"
"Option","0","(2.95, 6.7)"
"Option","0","(3.78, 7.91)"
"Option","0","(8.1, 8.41)"
"Option","0","(2.15, 7.87)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-11",""
"Title","2MeanCIMC1-11",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 2.27 billion years with a standard deviation of 2.68 billion years. A sample from the second cluster has an average age of 1.04 billion years with a standard deviation of 2.03 billion years. NASA samples 111 stars from the first cluster, and 180 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-0.14, 0.18)"
"Option","0","(-2.16, 3.58)"
"Option","0","(3.56, 4.35)"
"Option","0","(-1.69, -1.38)"
"Option","100","(0.65, 1.81)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-12",""
"Title","2MeanCIMC1-12",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 2.32 billion years with a standard deviation of 1.26 billion years. A sample from the second cluster has an average age of 2.06 billion years with a standard deviation of 2.13 billion years. NASA samples 130 stars from the first cluster, and 143 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-2.41, 1.1)"
"Option","0","(-0.97, -0.93)"
"Option","0","(-3, -1.58)"
"Option","0","(1.52, 1.95)"
"Option","100","(-0.15, 0.67)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-13",""
"Title","2MeanCIMC1-13",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 5.03 billion years with a standard deviation of 2.76 billion years. A sample from the second cluster has an average age of 2.41 billion years with a standard deviation of 0.96 billion years. NASA samples 140 stars from the first cluster, and 175 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(3.95, 6.17)"
"Option","0","(4.14, 5.52)"
"Option","0","(1.59, 3.27)"
"Option","100","(2.14, 3.1)"
"Option","0","(0.37, 0.65)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-14",""
"Title","2MeanCIMC1-14",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 3.37 billion years with a standard deviation of 2.3 billion years. A sample from the second cluster has an average age of 2.56 billion years with a standard deviation of 1.19 billion years. NASA samples 147 stars from the first cluster, and 172 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.4, 1.22)"
"Option","0","(-1.38, -0.37)"
"Option","0","(2.13, 2.39)"
"Option","0","(2.1, 2.73)"
"Option","0","(1.87, 3.48)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-15",""
"Title","2MeanCIMC1-15",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.15 billion years with a standard deviation of 2.82 billion years. A sample from the second cluster has an average age of 5.33 billion years with a standard deviation of 1.23 billion years. NASA samples 109 stars from the first cluster, and 120 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(1.49, 4.19)"
"Option","0","(-0.83, 2.38)"
"Option","100","(0.25, 1.39)"
"Option","0","(-0.82, 4.2)"
"Option","0","(-0.27, -0.18)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-16",""
"Title","2MeanCIMC1-16",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.53 billion years with a standard deviation of 2.99 billion years. A sample from the second cluster has an average age of 5.43 billion years with a standard deviation of 2.21 billion years. NASA samples 181 stars from the first cluster, and 198 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.06, 2.35)"
"Option","100","(0.57, 1.63)"
"Option","0","(-0.24, 3.67)"
"Option","0","(2.08, 4.54)"
"Option","0","(-1.24, -0.6)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-17",""
"Title","2MeanCIMC1-17",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 5.06 billion years with a standard deviation of 2.06 billion years. A sample from the second cluster has an average age of 5.61 billion years with a standard deviation of 1.1 billion years. NASA samples 150 stars from the first cluster, and 177 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-1.55, 1.79)"
"Option","100","(-0.92, -0.18)"
"Option","0","(-3.53, 1.38)"
"Option","0","(-1.71, 1.27)"
"Option","0","(0.03, 1.66)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-18",""
"Title","2MeanCIMC1-18",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 5.57 billion years with a standard deviation of 0.54 billion years. A sample from the second cluster has an average age of 3.03 billion years with a standard deviation of 2.23 billion years. NASA samples 107 stars from the first cluster, and 157 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(2.18, 2.9)"
"Option","0","(0.86, 4.29)"
"Option","0","(3.23, 4.68)"
"Option","0","(-0.47, 3.44)"
"Option","0","(-0.06, 3.02)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-19",""
"Title","2MeanCIMC1-19",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.65 billion years with a standard deviation of 0.99 billion years. A sample from the second cluster has an average age of 5.2 billion years with a standard deviation of 1.36 billion years. NASA samples 172 stars from the first cluster, and 175 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(1.2, 1.7)"
"Option","0","(-1.03, 3.27)"
"Option","0","(-1.61, -0.11)"
"Option","0","(0.34, 0.38)"
"Option","0","(3.82, 4.15)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-20",""
"Title","2MeanCIMC1-20",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 2.27 billion years with a standard deviation of 2.59 billion years. A sample from the second cluster has an average age of 3.88 billion years with a standard deviation of 1.8 billion years. NASA samples 160 stars from the first cluster, and 128 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-4.84, 0.03)"
"Option","0","(-4.16, -0.81)"
"Option","100","(-2.12, -1.1)"
"Option","0","(-4.55, 1.97)"
"Option","0","(-3.98, -2.29)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-21",""
"Title","2MeanCIMC1-21",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.15 billion years with a standard deviation of 2.69 billion years. A sample from the second cluster has an average age of 2.21 billion years with a standard deviation of 1.71 billion years. NASA samples 109 stars from the first cluster, and 164 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(4.94, 5.7)"
"Option","0","(0.92, 1.42)"
"Option","0","(2.6, 5.41)"
"Option","100","(3.37, 4.51)"
"Option","0","(3.12, 3.13)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-22",""
"Title","2MeanCIMC1-22",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 5.26 billion years with a standard deviation of 2.3 billion years. A sample from the second cluster has an average age of 5.12 billion years with a standard deviation of 1.67 billion years. NASA samples 162 stars from the first cluster, and 177 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.88, 2.36)"
"Option","0","(-3.32, 3.52)"
"Option","0","(-3.19, -1.3)"
"Option","100","(-0.29, 0.57)"
"Option","0","(-1.13, 0.75)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-23",""
"Title","2MeanCIMC1-23",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 3.13 billion years with a standard deviation of 2.23 billion years. A sample from the second cluster has an average age of 3.98 billion years with a standard deviation of 2.81 billion years. NASA samples 172 stars from the first cluster, and 145 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-1.72, 2.16)"
"Option","100","(-1.42, -0.28)"
"Option","0","(0.22, 0.48)"
"Option","0","(-1.56, 2.57)"
"Option","0","(1.2, 2.37)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-24",""
"Title","2MeanCIMC1-24",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 3.09 billion years with a standard deviation of 2.51 billion years. A sample from the second cluster has an average age of 2.94 billion years with a standard deviation of 2.69 billion years. NASA samples 117 stars from the first cluster, and 107 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-2.14, 3.48)"
"Option","0","(-3.59, -0.82)"
"Option","0","(-2.84, 1.89)"
"Option","100","(-0.53, 0.83)"
"Option","0","(-3.18, 3.29)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-25",""
"Title","2MeanCIMC1-25",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 4.29 billion years with a standard deviation of 1.18 billion years. A sample from the second cluster has an average age of 5.98 billion years with a standard deviation of 0.58 billion years. NASA samples 167 stars from the first cluster, and 138 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(-1.89, -1.49)"
"Option","0","(-4.7, -2.56)"
"Option","0","(-4.53, 1.32)"
"Option","0","(-3.8, -3.25)"
"Option","0","(-3.36, 1.22)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-26",""
"Title","2MeanCIMC1-26",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 5.34 billion years with a standard deviation of 2.8 billion years. A sample from the second cluster has an average age of 5.84 billion years with a standard deviation of 2.19 billion years. NASA samples 135 stars from the first cluster, and 113 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(1.7, 1.87)"
"Option","0","(-4.18, 2.19)"
"Option","0","(-2.44, -2.39)"
"Option","0","(1.83, 2.26)"
"Option","100","(-1.12, 0.12)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-27",""
"Title","2MeanCIMC1-27",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.45 billion years with a standard deviation of 2.83 billion years. A sample from the second cluster has an average age of 4.23 billion years with a standard deviation of 0.96 billion years. NASA samples 164 stars from the first cluster, and 180 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-0.28, 0.67)"
"Option","100","(1.76, 2.68)"
"Option","0","(0.17, 1.25)"
"Option","0","(4.17, 5.15)"
"Option","0","(-0.73, 5.12)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-28",""
"Title","2MeanCIMC1-28",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.52 billion years with a standard deviation of 1.52 billion years. A sample from the second cluster has an average age of 5.13 billion years with a standard deviation of 1.39 billion years. NASA samples 148 stars from the first cluster, and 176 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-0.2, 4.37)"
"Option","0","(0.3, 2.75)"
"Option","0","(-0.16, 4.7)"
"Option","100","(1.07, 1.71)"
"Option","0","(-1.18, 1.85)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-29",""
"Title","2MeanCIMC1-29",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 3.41 billion years with a standard deviation of 0.93 billion years. A sample from the second cluster has an average age of 5.07 billion years with a standard deviation of 2.1 billion years. NASA samples 150 stars from the first cluster, and 101 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(-2.1, -1.22)"
"Option","0","(-1.03, 1.56)"
"Option","0","(1.15, 1.54)"
"Option","0","(-2.56, 0.46)"
"Option","0","(-5.02, -2.57)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-30",""
"Title","2MeanCIMC1-30",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 6.59 billion years with a standard deviation of 0.79 billion years. A sample from the second cluster has an average age of 4.02 billion years with a standard deviation of 1.28 billion years. NASA samples 146 stars from the first cluster, and 196 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.51, 3.94)"
"Option","0","(1.49, 3.47)"
"Option","0","(3.57, 5.18)"
"Option","0","(3.13, 3.27)"
"Option","100","(2.35, 2.79)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-31",""
"Title","2MeanCIMC1-31",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 2.6 billion years with a standard deviation of 2.37 billion years. A sample from the second cluster has an average age of 3.87 billion years with a standard deviation of 1.06 billion years. NASA samples 123 stars from the first cluster, and 142 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(-3.11, 0.67)"
"Option","0","(0.14, 2.06)"
"Option","100","(-1.72, -0.82)"
"Option","0","(-3.4, 0.83)"
"Option","0","(0.46, 0.98)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-32",""
"Title","2MeanCIMC1-32",""
"QuestionText","NASA compares the ages of stars in two distinct clusters. A sample from the first cluster has an average age of 5.33 billion years with a standard deviation of 2.89 billion years. A sample from the second cluster has an average age of 1.85 billion years with a standard deviation of 2.46 billion years. NASA samples 109 stars from the first cluster, and 147 stars from the second cluster. What is the 95% CI for the difference between mean ages of the first cluster vs. the second cluster?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(1.26, 7.06)"
"Option","0","(0.06, 5.93)"
"Option","0","(0.66, 5.79)"
"Option","100","(2.81, 4.15)"
"Option","0","(0.47, 0.52)"
"Hint","Is this a 1 or 2 sample mean CI? Are the groups independent or not? Pick the closest answer.",""
"Feedback","Did you use xbar1 - xbar2 +/- 1.96*sqrt((s1)^2/(n1) + (s2)^2/(n2))?",""
"NewQuestion","MC",""
"ID","2MeanCIMC1-33",""
"Title","2MeanCIMC1-33",""
