"QuestionText","Given that some normally distributed data has a mean of 1251.56 and a standard deviation of 74.61. What is the lower endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1060.36"
"Option","0","1124.79"
"Option","0","1287.58"
"Option","100","1176.95"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-13",""
"Title","EmpRuleMC1-13",""
"QuestionText","Given that some normally distributed data has a mean of 922.66 and a standard deviation of 73.56. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1060.49"
"Option","100","1143.34"
"Option","0","751.36"
"Option","0","924.23"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-14",""
"Title","EmpRuleMC1-14",""
"QuestionText","Given that some normally distributed data has a mean of 593.01 and a standard deviation of 124.76. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","272.3"
"Option","100","967.29"
"Option","0","628.94"
"Option","0","382.81"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-15",""
"Title","EmpRuleMC1-15",""
"QuestionText","Given that some normally distributed data has a mean of 1500.76 and a standard deviation of 147.53. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","100","1205.7"
"Option","0","1265.89"
"Option","0","1313.85"
"Option","0","1737.67"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-16",""
"Title","EmpRuleMC1-16",""
"QuestionText","Given that some normally distributed data has a mean of 140.9 and a standard deviation of 139.4. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","444.85"
"Option","100","-137.9"
"Option","0","-226.66"
"Option","0","-272.35"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-17",""
"Title","EmpRuleMC1-17",""
"QuestionText","Given that some normally distributed data has a mean of 796.46 and a standard deviation of 83.43. What is the lower endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","617.19"
"Option","0","1035.67"
"Option","0","573.99"
"Option","100","546.17"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-18",""
"Title","EmpRuleMC1-18",""
"QuestionText","Given that some normally distributed data has a mean of 473.2 and a standard deviation of 116.03. What is the upper endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","534.6"
"Option","0","465.46"
"Option","0","272.46"
"Option","100","589.23"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-19",""
"Title","EmpRuleMC1-19",""
"QuestionText","Given that some normally distributed data has a mean of 1164.07 and a standard deviation of 102.3. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","944.09"
"Option","100","1470.97"
"Option","0","945.39"
"Option","0","1217.43"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-20",""
"Title","EmpRuleMC1-20",""
"QuestionText","Given that some normally distributed data has a mean of 1191.92 and a standard deviation of 91. What is the upper endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1186.49"
"Option","100","1373.92"
"Option","0","1071.63"
"Option","0","1234.2"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-21",""
"Title","EmpRuleMC1-21",""
"QuestionText","Given that some normally distributed data has a mean of 1053.38 and a standard deviation of 71.16. What is the upper endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1119.05"
"Option","0","899.7"
"Option","0","1011.49"
"Option","100","1195.7"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-22",""
"Title","EmpRuleMC1-22",""
"QuestionText","Given that some normally distributed data has a mean of 1060.4 and a standard deviation of 76.9. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1117.11"
"Option","0","1175.28"
"Option","0","989.66"
"Option","100","1291.1"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-23",""
"Title","EmpRuleMC1-23",""
"QuestionText","Given that some normally distributed data has a mean of 891.6 and a standard deviation of 118.76. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1134.39"
"Option","0","1119.09"
"Option","100","654.08"
"Option","0","833.91"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-24",""
"Title","EmpRuleMC1-24",""
"QuestionText","Given that some normally distributed data has a mean of 468.26 and a standard deviation of 114.54. What is the lower endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","413.73"
"Option","100","353.72"
"Option","0","642.29"
"Option","0","489.38"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-25",""
"Title","EmpRuleMC1-25",""
"QuestionText","Given that some normally distributed data has a mean of 1559.43 and a standard deviation of 116.49. What is the upper endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","100","1792.41"
"Option","0","1475.53"
"Option","0","1508.74"
"Option","0","1422.61"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-26",""
"Title","EmpRuleMC1-26",""
"QuestionText","Given that some normally distributed data has a mean of 1282.27 and a standard deviation of 73.49. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1260.64"
"Option","0","1397.26"
"Option","100","1135.29"
"Option","0","1174.37"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-27",""
"Title","EmpRuleMC1-27",""
"QuestionText","Given that some normally distributed data has a mean of 1166.58 and a standard deviation of 131.19. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1509.84"
"Option","0","801.29"
"Option","0","1293.32"
"Option","100","1560.15"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-28",""
"Title","EmpRuleMC1-28",""
"QuestionText","Given that some normally distributed data has a mean of 1241.39 and a standard deviation of 149.69. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1619.81"
"Option","0","1114.46"
"Option","100","942.01"
"Option","0","1605.96"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-29",""
"Title","EmpRuleMC1-29",""
"QuestionText","Given that some normally distributed data has a mean of 1428.29 and a standard deviation of 110.61. What is the lower endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1543.58"
"Option","0","1123.11"
"Option","0","1147.31"
"Option","100","1317.68"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-30",""
"Title","EmpRuleMC1-30",""
"QuestionText","Given that some normally distributed data has a mean of 303.47 and a standard deviation of 105.01. What is the upper endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","126.94"
"Option","100","408.48"
"Option","0","454.28"
"Option","0","166.89"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-31",""
"Title","EmpRuleMC1-31",""
"QuestionText","Given that some normally distributed data has a mean of 1255.4 and a standard deviation of 86.09. What is the lower endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1121.69"
"Option","0","1122.64"
"Option","100","997.13"
"Option","0","1401.96"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-32",""
"Title","EmpRuleMC1-32",""
"QuestionText","Given that some normally distributed data has a mean of 1723.73 and a standard deviation of 124.82. What is the lower endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1847.32"
"Option","0","1578.43"
"Option","0","1403.8"
"Option","100","1349.27"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-33",""
"Title","EmpRuleMC1-33",""
"QuestionText","Given that some normally distributed data has a mean of 717.33 and a standard deviation of 83.46. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","842.37"
"Option","100","550.41"
"Option","0","637.17"
"Option","0","653.61"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-34",""
"Title","EmpRuleMC1-34",""
"QuestionText","Given that some normally distributed data has a mean of 1158.61 and a standard deviation of 111.54. What is the lower endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","100","823.99"
"Option","0","927.14"
"Option","0","1266.73"
"Option","0","1123.91"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-35",""
"Title","EmpRuleMC1-35",""
"QuestionText","Given that some normally distributed data has a mean of 926.45 and a standard deviation of 122.91. What is the upper endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","840.04"
"Option","0","674.29"
"Option","100","1172.27"
"Option","0","1064.37"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-36",""
"Title","EmpRuleMC1-36",""
"QuestionText","Given that some normally distributed data has a mean of 1026.11 and a standard deviation of 98.33. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1087.91"
"Option","100","1321.1"
"Option","0","926.24"
"Option","0","855.42"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-37",""
"Title","EmpRuleMC1-37",""
"QuestionText","Given that some normally distributed data has a mean of 468.73 and a standard deviation of 116.09. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","472.99"
"Option","0","527.8"
"Option","100","236.55"
"Option","0","356.99"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-38",""
"Title","EmpRuleMC1-38",""
"QuestionText","Given that some normally distributed data has a mean of 943.85 and a standard deviation of 99.64. What is the lower endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","100","844.21"
"Option","0","957.24"
"Option","0","1163.58"
"Option","0","938.73"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-39",""
"Title","EmpRuleMC1-39",""
"QuestionText","Given that some normally distributed data has a mean of 878.78 and a standard deviation of 138.02. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1148"
"Option","100","602.74"
"Option","0","919.35"
"Option","0","1276.89"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-40",""
"Title","EmpRuleMC1-40",""
"QuestionText","Given that some normally distributed data has a mean of 590.28 and a standard deviation of 112.72. What is the upper endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","100","928.44"
"Option","0","710.16"
"Option","0","628.88"
"Option","0","748.96"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-41",""
"Title","EmpRuleMC1-41",""
"QuestionText","Given that some normally distributed data has a mean of 630.43 and a standard deviation of 89.43. What is the upper endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","857.98"
"Option","0","869.34"
"Option","0","778.01"
"Option","100","719.86"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-42",""
"Title","EmpRuleMC1-42",""
"QuestionText","Given that some normally distributed data has a mean of 969 and a standard deviation of 126.08. What is the lower endpoint of the interval that is centered on the mean and includes 99.7% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1296.85"
"Option","0","1005.22"
"Option","100","590.76"
"Option","0","911.24"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-43",""
"Title","EmpRuleMC1-43",""
"QuestionText","Given that some normally distributed data has a mean of 1057.34 and a standard deviation of 75.24. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1234.81"
"Option","100","906.86"
"Option","0","933.79"
"Option","0","1046.55"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-44",""
"Title","EmpRuleMC1-44",""
"QuestionText","Given that some normally distributed data has a mean of 795.56 and a standard deviation of 103.65. What is the lower endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","509.99"
"Option","0","867.39"
"Option","0","1086.14"
"Option","100","588.26"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-45",""
"Title","EmpRuleMC1-45",""
"QuestionText","Given that some normally distributed data has a mean of 937.46 and a standard deviation of 69.7. What is the lower endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1007.06"
"Option","0","930.43"
"Option","0","832.56"
"Option","100","867.76"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-46",""
"Title","EmpRuleMC1-46",""
"QuestionText","Given that some normally distributed data has a mean of 1121.54 and a standard deviation of 122.41. What is the upper endpoint of the interval that is centered on the mean and includes 95% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","1199.89"
"Option","0","864.05"
"Option","0","774.99"
"Option","100","1366.36"
"Hint","This is an empirical rule question.",""
"Feedback","1: Determine if the endpoint is lower or upper. 2: Find the probability centered on the mean (68, 95, or 99.7%). 3: Subtract or add 1, 2, or 3 SDs from the mean depending on steps 1 and 2.",""
"NewQuestion","MC",""
"ID","EmpRuleMC1-47",""
"Title","EmpRuleMC1-47",""
"QuestionText","Given that some normally distributed data has a mean of 1021.97 and a standard deviation of 125.45. What is the lower endpoint of the interval that is centered on the mean and includes 68% of all the data?",""
"Points","4",""
"Difficulty","1",""
"Option","0","659.55"
"Option","100","896.52"
"Option","0","1040.69"
"Option","0","1052.61"
